,Change_Volume,Change_Citations,Change_Orgs,Change_Volume_Prev_1,Change_Citations_Prev_1,Change_Orgs_Prev_1,Change_Volume_Prev_2,Change_Citations_Prev_2,Change_Orgs_Prev_2,Change_Volume_Prev_3,Change_Citations_Prev_3,Change_Orgs_Prev_3
309,-0.06666666666666667,-0.03437800078473783,0.29699248120300753,0.5,-0.2140193521166195,-0.15555555555555559,1.0,-0.0025381316691722687,-0.25,-0.375,0.7592981409944537,0.06666666666666667
506,0.4342105263157895,-0.35046617300718386,-0.02160402485942586,-0.06172839506172839,-0.2574960799728098,0.09221400608960417,0.2857142857142857,0.008462566341922637,0.034188034188034185,0.18867924528301888,-0.19177325211238816,-0.1300505050505051
220,0.0,-0.46163852005787964,0.02564102564102555,0.42857142857142855,1.3709304095453114,0.18695652173913035,-0.25,0.2041324360688022,-0.12380952380952373,0.47368421052631576,-0.2765532498631698,0.032608695652173926
188,1.4666666666666666,0.6349264044524321,-0.015444015444015446,0.875,1.1993151948086895,0.3999999999999999,-0.2,0.15240831186210296,-0.09090909090909098,0.6666666666666666,-0.6204519711441773,-0.05714285714285713
411,0.012091898428053204,-0.324603317231559,0.01277519552450676,0.20203488372093023,-0.2369229185075987,-0.0008307698090983699,0.023809523809523808,-0.27843497838332537,-0.013028126141483022,0.10344827586206896,0.06591992718606532,0.08318992490613257
275,1.4285714285714286,0.7302826247659371,-0.0529411764705882,0.0,1.0215708265808918,0.11111111111111105,6.0,-0.0223046306919365,0.2857142857142858,-0.8,-0.39099783393241455,-0.16666666666666663
216,-0.011363636363636364,0.35710564239090814,0.11017661900756952,0.31343283582089554,-0.029319507269956836,-0.13887147335423194,0.21818181818181817,-0.20073122253504494,0.08208955223880587,0.6176470588235294,-0.2115885090066931,0.13333333333333336
83,0.12234042553191489,0.8821977480720927,-0.006469570450613069,0.3925925925925926,-0.14560627049333222,0.03404255319148941,0.015037593984962405,-0.07170908676171892,-0.17901234567901236,0.047244094488188976,-0.08134597800833994,-0.08015451472718495
74,0.02127659574468085,0.3417358639206486,0.06741773962804018,0.2012779552715655,-0.06198559376762167,0.06865072387316087,0.029605263157894735,0.5193566989380936,-0.03671502644948406,0.3333333333333333,-0.1760415305759339,-0.030035335689045897
132,-0.23529411764705882,1.2376251930454336,0.22522522522522526,0.45714285714285713,-0.057110818697475786,-0.3258719416970329,0.029411764705882353,-0.338420755720651,0.546076458752515,0.36,-0.3380061754571667,0.003959276018099576
406,0.16620498614958448,-0.23647619171620934,0.014167566400345378,0.10906298003072197,-0.18263334015106594,-0.028571738640895634,0.06372549019607843,-0.012780691455919459,0.06885757392259298,0.06806282722513089,-0.09332038403700253,0.02533476805356274
285,0.3448275862068966,0.38942661433196357,0.0009861932938856606,0.23404255319148937,-0.3229805379887502,0.14921630094043886,-0.04081632653061224,0.6043495522700852,-0.2036052009456265,-0.057692307692307696,-0.26983205343724187,0.06122448979591845
211,-0.05,-0.14425779444660916,0.4661654135338348,0.3333333333333333,1.1003968817362964,-0.08695652173913056,6.5,-0.22261877351311804,0.022222222222222292,-0.875,0.4874863716947141,-0.1111111111111111
161,-0.05806451612903226,-0.377857912906456,-0.07172850554140563,0.42201834862385323,0.4929981776851842,0.17598265112496628,0.09,-0.09464647292511834,-0.09773295928425209,0.3888888888888889,-0.35046699214039634,-0.25538461538461543
370,0.0,3.423278890354622,0.0,-0.3333333333333333,-0.7940100365774935,0.1538461538461539,0.5,4.937771119128969,0.238095238095238,0.0,-0.8445888143307474,-0.12499999999999989
485,0.7128205128205128,-0.49421499740539576,-0.03906195391318525,0.19631901840490798,-0.2226008558402172,0.09048548743980223,-0.28820960698689957,-0.10205648121019867,-0.06497678660255347,1.935897435897436,-0.4798365600065114,-0.039800374298191034
389,0.1358288770053476,-0.2505352972149449,0.028123079920274626,0.09484777517564402,-0.02164699519171828,0.001716674769081225,0.05955334987593052,-0.08878396155793149,-0.05620608899297433,0.19054652880354506,0.01230819503709087,0.06740458575471392
314,0.027777777777777776,0.5693915278676311,0.04416611733684915,0.02857142857142857,-0.23658341320509182,-0.07299741602067193,0.5217391304347826,-0.4519386908244301,-0.23629343629343627,0.045454545454545456,1.5762285780418706,-0.1573498964803313
129,-0.016129032258064516,-0.027593091511147288,-0.1040057806078671,0.2077922077922078,-0.15255370307602917,0.025762413299570637,0.232,0.41383929101627187,0.13791710681662842,0.20192307692307693,-0.04900393119991764,-0.02310112359550561
277,-0.6153846153846154,0.09373457396536339,0.7333333333333335,-0.23529411764705882,0.09114346356708233,-0.14715719063545163,1.4285714285714286,0.7302826247659371,-0.0529411764705882,0.0,1.0215708265808918,0.11111111111111105
143,0.6818181818181818,0.585338297758111,0.15521235521235532,0.2222222222222222,-0.12895623206067938,-0.07624633431085054,-0.25,-0.029649793301067724,0.3777777777777779,1.4,0.46404120722647557,-0.21875000000000006
31,0.1575984990619137,0.00019250310182160972,-0.07901980618741239,0.1292372881355932,0.13311296802411757,0.04568094785268189,0.04424778761061947,-0.03844623562851758,0.08719719535018595,0.17708333333333334,0.2722349652931972,0.03263797112601827
75,0.20572916666666666,-0.27154803537139827,-0.022057448002585082,0.02127659574468085,0.3417358639206486,0.06741773962804018,0.2012779552715655,-0.06198559376762167,0.06865072387316087,0.029605263157894735,0.5193566989380936,-0.03671502644948406
210,0.3333333333333333,1.1003968817362964,-0.08695652173913056,6.5,-0.22261877351311804,0.022222222222222292,-0.875,0.4874863716947141,-0.1111111111111111,1.2857142857142858,0.6284785373411496,0.3124999999999999
324,0.2631578947368421,-0.12115393167554019,-0.1875,0.26666666666666666,1.0509786036095916,0.24999999999999994,-0.0625,-0.3406731040440562,-0.2242424242424242,2.2,0.9558338794809771,0.28906249999999994
265,0.4166666666666667,1.8361699905092033,-0.3082352941176471,0.043478260869565216,0.1036240516654326,-0.11265432098765434,0.2777777777777778,0.11567108389839367,0.6904347826086958,0.0,-0.7512873556985433,-0.2647058823529412
321,2.2,0.9558338794809771,0.28906249999999994,-0.375,-0.814009634551925,0.1636363636363637,0.14285714285714285,12.510129967009147,-0.25961538461538464,0.75,-0.14910680017721983,0.48571428571428577
29,0.04424778761061947,-0.03844623562851758,0.08719719535018595,0.17708333333333334,0.2722349652931972,0.03263797112601827,0.6271186440677966,-0.24332430794562254,-0.011809777102330284,-0.078125,0.07482178444579461,-0.36835158242087895
125,0.04,0.005749174147339159,-0.08473879062114366,0.5384615384615384,-0.15406167490943357,0.038888888888888924,0.08333333333333333,-0.4932220895218025,0.05882352941176476,0.22448979591836735,0.18792276318687307,0.12567567567567572
134,0.1896551724137931,1.4321122164202145,-0.1691379743654185,0.48717948717948717,-0.5687375965437356,0.11853448275862077,-0.23529411764705882,1.2376251930454336,0.22522522522522526,0.45714285714285713,-0.057110818697475786,-0.3258719416970329
50,0.06690140845070422,0.5377619889364079,0.05672727937613703,0.30275229357798167,0.12656833466385226,0.06990592201859797,0.1783783783783784,-0.07452280934059818,-0.21781644846387405,0.1858974358974359,0.24763551015442986,0.025763425763425735
461,-0.015209125475285171,-0.30860163250336886,-0.014997561036104884,0.15859030837004406,0.30806022780133746,-0.12942538741387385,0.0966183574879227,-0.4297416033943335,0.024774389461528656,0.34415584415584416,0.20412799239245477,0.011591014173881168
208,0.271523178807947,0.010620654178840882,0.033513307155322906,-0.050314465408805034,-0.3011976726212263,-0.04228949858088924,0.44545454545454544,0.8908021254875056,0.09235352532274084,0.2087912087912088,-0.25508951869858304,0.009424520433694695
42,0.06724511930585683,-0.2172823214686359,-0.0388194812654648,0.25956284153005466,0.08118333138654522,0.03973259431376947,0.16932907348242812,-0.06078722747396794,0.05630216777757764,0.050335570469798654,0.01661439160718641,0.036351407126587756
337,0.52,-0.28913555420215703,0.02146814404432128,0.25,1.2119310441646558,-0.019354838709677438,0.42857142857142855,0.026830608694855956,-0.09583333333333326,-0.17647058823529413,-0.30653016773326347,0.21428571428571414
372,-0.2777777777777778,-0.688652147054752,0.03846153846153849,2.0,0.9826992258595676,-0.20000000000000007,0.0,3.423278890354622,0.0,-0.3333333333333333,-0.7940100365774935,0.1538461538461539
33,0.375,1.2681146210212986,0.23076923076923078,0.14285714285714285,0.3425999901330883,0.015624999999999944,0.34615384615384615,0.15316530618971527,0.3,-0.13333333333333333,0.023836821782738413,-0.02834008097165982
128,0.2077922077922078,-0.15255370307602917,0.025762413299570637,0.232,0.41383929101627187,0.13791710681662842,0.20192307692307693,-0.04900393119991764,-0.02310112359550561,0.04,0.005749174147339159,-0.08473879062114366
365,-0.2,119.58242888105481,-0.3055555555555556,1.5,-0.9902559653429387,0.20000000000000004,0.0,0.09620389892003463,-0.25,-0.3333333333333333,1.3123050992856928,1.0
98,0.14482758620689656,0.06589932633754547,-0.05446528381567511,0.1836734693877551,-0.046579631128476955,0.06081910501060148,-0.03162055335968379,0.23803405757205467,-0.012105894989574725,0.29081632653061223,-0.4159312227477045,0.06935576500793879
202,0.2923076923076923,-0.1865623311181336,-0.35938719750195164,0.22641509433962265,0.39419392462565583,0.3089068825910932,-0.171875,-0.09568008134059876,-0.05388056798288277,0.6842105263157895,-0.2685295461350737,0.047159090909090866
117,0.14838709677419354,-0.04514792048361781,0.0642946317103621,0.2809917355371901,0.718126230962745,-0.06650124069478909,0.17475728155339806,-0.13715260538050236,0.09664209664209673,0.00980392156862745,0.2991553489188185,-0.24710732810214128
157,0.3333333333333333,0.9747137215748605,-0.046195652173913054,-0.11475409836065574,-0.3680363385926305,0.26738934056007235,0.4878048780487805,0.4275064821304797,-0.22373585776956825,0.24242424242424243,1.8746541268567436,0.21587960560456662
283,-0.04081632653061224,0.6043495522700852,-0.2036052009456265,-0.057692307692307696,-0.26983205343724187,0.06122448979591845,0.7931034482758621,0.2325229236719094,0.14725274725274726,0.9333333333333333,0.21827046210783305,-0.047186932849364774
199,0.6842105263157895,-0.2685295461350737,0.047159090909090866,-0.2549019607843137,0.8252042414820084,-0.23901247965274003,0.21428571428571427,0.2856147018960595,0.17474048442906567,0.8260869565217391,-0.01789777342957052,0.09523809523809533
7,0.12181818181818181,-0.056411448239287273,0.04415501009982672,0.2585812356979405,0.26256475496436826,0.07717868338557987,0.16533333333333333,-0.0166638062414281,0.06492361927144545,0.358695652173913,-0.18707356821496757,-0.19709090909090918
327,0.0967741935483871,-0.2564678999644121,-0.03241296518607445,0.47619047619047616,0.15444623130408788,-0.051612903225806535,-0.125,-0.12044996901207859,0.025641025641025685,0.2631578947368421,-0.12115393167554019,-0.1875
77,0.5740740740740741,0.7074885335289743,0.04489164086687311,-0.05263157894736842,0.49879215552225575,-0.009602194787379933,0.11764705882352941,-0.40923189057296233,-0.04639889196675904,0.21428571428571427,-0.215051310383986,0.15904139433551193
394,0.04939516129032258,-0.25979187988943087,0.024859968350759,0.09977827050997783,-0.20059728607612978,0.010575882225590014,0.15051020408163265,-0.087130200066478,0.0070587910742672495,-0.10297482837528604,-0.0012864828562700083,-0.02074620831939325
156,-0.11475409836065574,-0.3680363385926305,0.26738934056007235,0.4878048780487805,0.4275064821304797,-0.22373585776956825,0.24242424242424243,1.8746541268567436,0.21587960560456662,0.32,-0.33715777588202445,0.04723707664884133
446,0.24919093851132687,-0.1232225764535242,0.05682437960185436,0.2768595041322314,-0.45137298713576074,0.014563106796116485,0.2604166666666667,-0.1642291018708505,-0.016645326504481455,0.1497005988023952,0.3514407586226348,-0.019758597883597774
234,-0.25757575757575757,-0.4203689352686558,0.05740987983978639,0.7368421052631579,1.2674029353016083,0.08080808080808073,-0.09523809523809523,-0.14506491556277018,0.06779661016949161,0.10526315789473684,0.6537989256227885,-0.046768707482993215
